订单交易时间,订单编号,订单来源,用户ID,会员,首次下单用户,性别,品类,商品单价,购买数量,活动优惠,换货,退货,已评价
2023-06-28 00:00:00,O00001655,直播下单,U00487,否,否,女,服饰,101,1,否,0,0,0
2023-06-28 00:00:00,O00001656,店铺下单,U00637,是,否,男,服饰,166,2,是,0,0,1
2023-06-28 00:00:00,O00001657,直播下单,U00888,是,否,男,数码,177,1,是,0,0,1
2023-06-28 00:00:00,O00001658,店铺下单,U01232,是,否,男,家居,95,1,否,0,0,0
2023-06-28 00:00:00,O00001659,直播下单,U00031,否,否,男,食品,155,1,否,0,0,1
2023-06-28 00:00:00,O00001660,直播下单,U01079,否,是,男,家居,85,1,否,0,0,1
2023-06-28 00:00:00,O00001661,直播下单,U01164,否,否,女,家居,64,1,是,0,0,1
2023-06-28 00:00:00,O00001662,直播下单,U00853,是,否,女,家居,149,2,否,0,0,1
2023-06-28 00:00:00,O00001663,店铺下单,U00926,否,是,女,食品,119,1,是,0,0,0
2023-06-28 00:00:00,O00001664,直播下单,U01233,否,否,女,数码,40,1,否,0,0,0
2023-06-28 00:00:00,O00001665,店铺下单,U00616,否,否,女,服饰,182,1,否,0,0,1
2023-06-28 00:00:00,O00001666,直播下单,U01396,否,否,男,数码,70,1,是,0,0,1
2023-06-29 00:00:00,O00001667,店铺下单,U00089,否,否,男,服饰,180,2,是,0,0,1
2023-06-29 00:00:00,O00001668,直播下单,U01608,是,否,女,家居,146,1,是,0,0,0
2023-06-29 00:00:00,O00001669,直播下单,U00985,否,否,女,家居,159,1,否,0,0,1
2023-06-29 00:00:00,O00001670,直播下单,U01437,否,否,女,数码,49,1,否,0,0,1
2023-06-29 00:00:00,O00001671,直播下单,U01959,否,是,女,数码,180,1,否,0,0,1
2023-06-29 00:00:00,O00001672,店铺下单,U00224,否,是,女,服饰,127,1,是,0,0,1
2023-06-29 00:00:00,O00001673,直播下单,U01207,否,否,男,食品,151,2,否,0,0,1
2023-06-29 00:00:00,O00001674,直播下单,U01561,否,否,男,家居,193,1,否,0,0,1
2023-06-29 00:00:00,O00001675,直播下单,U00263,是,否,男,家居,127,1,是,0,0,1
2023-06-30 00:00:00,O00001676,直播下单,U00258,是,否,女,服饰,137,1,是,0,0,0
2023-06-30 00:00:00,O00001677,店铺下单,U01821,否,否,女,数码,83,3,否,0,0,1
2023-06-30 00:00:00,O00001678,直播下单,U00937,是,否,男,服饰,49,1,否,0,0,1
2023-06-30 00:00:00,O00001679,店铺下单,U01547,否,否,男,家居,82,1,是,0,0,1
2023-06-30 00:00:00,O00001680,直播下单,U01699,是,否,男,数码,187,2,否,0,0,1
2023-06-30 00:00:00,O00001681,店铺下单,U00623,否,否,女,数码,120,1,否,0,0,1
2023-06-30 00:00:00,O00001682,直播下单,U00920,否,否,男,数码,135,1,是,0,0,1
2023-06-30 00:00:00,O00001683,店铺下单,U01913,否,是,男,服饰,57,1,是,0,0,1
2023-06-30 00:00:00,O00001684,直播下单,U00867,否,是,女,数码,127,1,是,0,0,1
2023-06-30 00:00:00,O00001685,店铺下单,U01949,是,否,女,服饰,162,4,是,0,0,1
2023-07-01 00:00:00,O00001686,直播下单,U00132,否,否,女,家居,185,1,是,0,0,1
2023-07-01 00:00:00,O00001687,店铺下单,U00882,是,否,女,数码,41,1,否,0,0,0
2023-07-01 00:00:00,O00001688,直播下单,U00104,否,是,男,家居,39,1,是,0,0,1
2023-07-01 00:00:00,O00001689,直播下单,U01070,否,否,男,服饰,102,1,否,0,0,1
2023-07-01 00:00:00,O00001690,直播下单,U00050,是,否,男,服饰,135,1,否,0,0,1
2023-07-01 00:00:00,O00001691,店铺下单,U01900,否,否,女,家居,158,1,是,0,0,1
2023-07-01 00:00:00,O00001692,直播下单,U01837,否,否,女,食品,44,1,否,0,0,1
2023-07-01 00:00:00,O00001693,直播下单,U01815,否,否,女,服饰,90,1,是,0,0,1
2023-07-02 00:00:00,O00001694,直播下单,U01791,否,否,男,食品,60,1,否,0,0,1
2023-07-02 00:00:00,O00001695,直播下单,U01492,是,否,女,数码,97,1,是,0,0,1
2023-07-02 00:00:00,O00001696,直播下单,U01892,否,否,女,服饰,53,1,否,0,0,1
2023-07-02 00:00:00,O00001697,店铺下单,U00888,否,是,男,家居,46,1,否,0,0,1
2023-07-02 00:00:00,O00001698,店铺下单,U00422,否,否,男,数码,127,1,是,0,0,1
2023-07-02 00:00:00,O00001699,店铺下单,U01359,是,否,男,数码,144,1,否,0,0,1
2023-07-02 00:00:00,O00001700,直播下单,U01492,否,否,男,数码,133,1,否,0,0,0
2023-07-02 00:00:00,O00001701,直播下单,U00444,是,否,男,服饰,59,1,否,0,0,1
2023-07-02 00:00:00,O00001702,直播下单,U01654,否,否,女,服饰,63,1,是,0,0,1
2023-07-02 00:00:00,O00001703,直播下单,U00261,否,否,男,家居,194,1,否,0,0,1
2023-07-03 00:00:00,O00001704,直播下单,U00175,否,是,女,家居,55,1,是,0,0,1
2023-07-03 00:00:00,O00001705,店铺下单,U00715,否,否,男,家居,72,1,否,0,0,1
2023-07-03 00:00:00,O00001706,直播下单,U01840,是,否,女,服饰,140,1,否,0,0,0
2023-07-03 00:00:00,O00001707,直播下单,U00777,否,否,女,数码,174,1,否,0,0,1
2023-07-03 00:00:00,O00001708,店铺下单,U01639,否,否,男,家居,123,1,是,0,0,1
2023-07-03 00:00:00,O00001709,直播下单,U00788,是,是,女,服饰,188,2,否,0,0,1
2023-07-03 00:00:00,O00001710,直播下单,U00234,否,否,女,数码,164,1,否,0,0,1
2023-07-03 00:00:00,O00001711,直播下单,U00615,否,否,女,食品,80,1,是,0,0,1
2023-07-04 00:00:00,O00001712,直播下单,U00106,否,否,女,服饰,50,1,否,0,0,1
2023-07-04 00:00:00,O00001713,店铺下单,U00386,否,否,女,家居,141,1,是,0,1,1
2023-07-04 00:00:00,O00001714,店铺下单,U00366,否,否,男,家居,84,1,是,0,0,1
2023-07-04 00:00:00,O00001715,店铺下单,U01821,是,否,男,数码,78,1,否,0,0,0
2023-07-04 00:00:00,O00001716,店铺下单,U01379,是,否,男,食品,40,1,是,0,0,1
2023-07-04 00:00:00,O00001717,直播下单,U01782,否,否,女,数码,69,1,否,0,0,1
2023-07-04 00:00:00,O00001718,直播下单,U00038,否,否,女,食品,167,1,否,0,0,1
2023-07-04 00:00:00,O00001719,直播下单,U01242,否,是,男,家居,182,1,否,0,1,1
2023-07-04 00:00:00,O00001720,直播下单,U00659,否,否,女,服饰,165,2,是,0,0,1
2023-07-05 00:00:00,O00001721,店铺下单,U00386,否,否,女,食品,170,1,是,0,0,1
2023-07-05 00:00:00,O00001722,直播下单,U00233,否,是,男,服饰,118,1,否,0,0,1
2023-07-05 00:00:00,O00001723,直播下单,U00344,否,是,女,家居,51,1,否,0,0,0
2023-07-05 00:00:00,O00001724,直播下单,U00571,否,是,男,数码,164,1,是,0,0,1
2023-07-05 00:00:00,O00001725,直播下单,U01840,否,是,男,食品,68,1,否,0,0,1
2023-07-05 00:00:00,O00001726,直播下单,U01192,否,否,男,服饰,145,1,是,0,0,1
2023-07-05 00:00:00,O00001727,直播下单,U01278,否,否,男,服饰,176,1,是,0,0,1
2023-07-05 00:00:00,O00001728,直播下单,U01894,否,否,女,家居,75,1,否,0,0,1
2023-07-05 00:00:00,O00001729,店铺下单,U00955,否,否,男,服饰,102,1,是,0,0,1
2023-07-05 00:00:00,O00001730,直播下单,U01325,否,否,男,家居,198,1,否,0,0,1
2023-07-05 00:00:00,O00001731,直播下单,U00863,否,否,女,家居,178,3,否,0,0,1
2023-07-06 00:00:00,O00001732,直播下单,U00214,否,否,男,数码,146,1,是,1,0,1
2023-07-06 00:00:00,O00001733,店铺下单,U00553,否,否,男,服饰,65,1,是,0,0,0
2023-07-06 00:00:00,O00001734,店铺下单,U01118,否,否,女,数码,55,1,否,0,0,1
2023-07-06 00:00:00,O00001735,直播下单,U00188,否,是,女,家居,133,1,是,0,0,0
2023-07-06 00:00:00,O00001736,直播下单,U00109,否,否,女,数码,116,1,否,0,0,1
2023-07-06 00:00:00,O00001737,店铺下单,U00491,否,否,女,食品,177,2,否,0,0,1
2023-07-06 00:00:00,O00001738,直播下单,U00540,否,是,男,家居,87,1,否,0,0,1
2023-07-06 00:00:00,O00001739,店铺下单,U01404,否,否,男,数码,141,1,否,0,0,1
2023-07-06 00:00:00,O00001740,直播下单,U01601,是,是,女,服饰,146,1,是,0,0,1
2023-07-06 00:00:00,O00001741,直播下单,U01460,是,否,女,数码,97,1,否,0,0,1
2023-07-06 00:00:00,O00001742,直播下单,U00469,否,否,女,家居,199,1,是,0,0,0
2023-07-06 00:00:00,O00001743,直播下单,U00523,否,否,女,家居,96,1,否,1,0,1
2023-07-07 00:00:00,O00001744,直播下单,U01664,否,否,男,家居,114,1,是,0,0,1
2023-07-07 00:00:00,O00001745,直播下单,U01097,否,否,男,家居,143,1,是,0,0,1
2023-07-07 00:00:00,O00001746,直播下单,U01262,否,否,男,数码,129,1,否,0,0,0
2023-07-07 00:00:00,O00001747,直播下单,U00326,否,否,女,数码,161,1,否,0,0,0
2023-07-07 00:00:00,O00001748,直播下单,U01405,否,是,女,家居,67,1,是,0,0,1
2023-07-07 00:00:00,O00001749,店铺下单,U01656,否,否,男,数码,164,2,否,0,1,1
2023-07-07 00:00:00,O00001750,店铺下单,U01117,否,是,男,服饰,166,1,否,0,0,0
2023-07-07 00:00:00,O00001751,店铺下单,U00791,否,否,男,食品,148,3,是,0,0,1
2023-07-07 00:00:00,O00001752,直播下单,U00906,是,否,男,食品,96,1,是,0,0,0
2023-07-07 00:00:00,O00001753,店铺下单,U01217,是,否,女,服饰,60,1,否,0,0,1
2023-07-07 00:00:00,O00001754,店铺下单,U01130,是,是,男,家居,99,1,是,0,0,1
2023-07-08 00:00:00,O00001755,店铺下单,U01844,是,是,男,食品,45,2,否,0,0,1
2023-07-08 00:00:00,O00001756,店铺下单,U00016,是,是,男,服饰,86,2,否,0,0,1
2023-07-08 00:00:00,O00001757,店铺下单,U00104,否,否,女,家居,52,1,否,0,0,1
2023-07-08 00:00:00,O00001758,直播下单,U01719,否,否,男,数码,198,1,否,0,0,0
2023-07-08 00:00:00,O00001759,直播下单,U00852,否,是,女,家居,68,1,是,0,0,0
2023-07-08 00:00:00,O00001760,店铺下单,U00776,否,否,女,数码,169,1,是,0,0,1
2023-07-08 00:00:00,O00001761,店铺下单,U01159,否,是,女,服饰,139,1,否,0,0,0
2023-07-08 00:00:00,O00001762,直播下单,U00966,是,是,男,数码,82,1,否,0,0,1
2023-07-08 00:00:00,O00001763,直播下单,U00213,是,否,男,食品,193,1,是,0,0,0
2023-07-08 00:00:00,O00001764,店铺下单,U00913,否,否,女,食品,85,1,否,0,0,0
2023-07-09 00:00:00,O00001765,店铺下单,U00211,否,否,男,食品,137,1,否,0,0,1
2023-07-09 00:00:00,O00001766,店铺下单,U01462,否,否,女,服饰,44,1,否,0,0,1
2023-07-09 00:00:00,O00001767,店铺下单,U00002,是,否,女,家居,125,1,是,0,0,1
2023-07-09 00:00:00,O00001768,店铺下单,U00585,否,否,女,食品,54,1,否,0,0,1
2023-07-09 00:00:00,O00001769,店铺下单,U00963,是,否,女,家居,152,1,是,0,0,1
2023-07-09 00:00:00,O00001770,直播下单,U00892,否,否,男,服饰,161,1,否,0,0,1
2023-07-09 00:00:00,O00001771,店铺下单,U00958,否,否,女,服饰,68,1,否,0,0,1
2023-07-09 00:00:00,O00001772,店铺下单,U00537,否,否,女,服饰,73,1,否,0,0,1
2023-07-09 00:00:00,O00001773,直播下单,U00389,是,否,男,服饰,111,1,是,0,0,1
2023-07-10 00:00:00,O00001774,直播下单,U00625,是,否,男,数码,49,1,是,0,0,1
2023-07-10 00:00:00,O00001775,店铺下单,U01863,是,否,男,数码,87,1,是,0,0,1
2023-07-10 00:00:00,O00001776,直播下单,U01932,是,否,男,数码,86,2,否,0,0,1
2023-07-10 00:00:00,O00001777,店铺下单,U00007,否,否,女,家居,147,1,否,1,0,1
2023-07-10 00:00:00,O00001778,店铺下单,U01301,是,否,女,家居,99,1,否,0,0,1
2023-07-10 00:00:00,O00001779,店铺下单,U00295,否,否,男,服饰,156,1,是,1,0,0
2023-07-10 00:00:00,O00001780,直播下单,U01893,否,否,女,数码,119,1,否,0,0,1
2023-07-10 00:00:00,O00001781,店铺下单,U00643,是,是,男,数码,198,1,是,0,0,1
2023-07-11 00:00:00,O00001782,直播下单,U01390,否,否,女,食品,153,1,否,0,0,1
2023-07-11 00:00:00,O00001783,店铺下单,U00380,否,是,女,服饰,53,2,是,0,0,1
2023-07-11 00:00:00,O00001784,店铺下单,U00639,是,否,女,家居,148,1,是,0,0,1
2023-07-12 00:00:00,O00001785,店铺下单,U00981,否,否,男,服饰,135,1,否,0,0,1
2023-07-12 00:00:00,O00001786,直播下单,U01931,否,否,男,家居,166,1,否,0,1,1
2023-07-12 00:00:00,O00001787,直播下单,U01227,是,是,女,数码,111,1,否,0,0,0
2023-07-12 00:00:00,O00001788,店铺下单,U00818,否,否,女,食品,137,1,是,0,0,1
2023-07-12 00:00:00,O00001789,店铺下单,U00735,否,否,女,服饰,149,1,否,0,0,1
2023-07-12 00:00:00,O00001790,店铺下单,U01625,否,否,男,数码,176,1,否,0,0,1
2023-07-12 00:00:00,O00001791,店铺下单,U01277,否,是,男,食品,110,1,否,0,0,1
2023-07-13 00:00:00,O00001792,直播下单,U01655,否,否,女,家居,70,1,是,0,0,0
2023-07-13 00:00:00,O00001793,直播下单,U01873,是,否,男,数码,98,1,是,0,0,1
2023-07-13 00:00:00,O00001794,店铺下单,U01774,是,否,男,服饰,147,1,否,0,0,1
2023-07-13 00:00:00,O00001795,直播下单,U00056,否,否,女,食品,99,1,是,0,0,0
2023-07-14 00:00:00,O00001796,直播下单,U01992,否,否,男,家居,160,1,是,0,0,1
2023-07-14 00:00:00,O00001797,直播下单,U01982,是,否,男,数码,116,1,否,0,0,0
2023-07-14 00:00:00,O00001798,店铺下单,U01228,否,否,女,数码,154,1,否,0,0,0
2023-07-14 00:00:00,O00001799,店铺下单,U00330,否,否,女,家居,93,1,否,0,0,0
2023-07-14 00:00:00,O00001800,直播下单,U00582,否,是,女,数码,72,1,否,0,0,1
2023-07-14 00:00:00,O00001801,店铺下单,U00412,是,否,男,服饰,124,1,否,0,0,1
2023-07-14 00:00:00,O00001802,店铺下单,U01407,否,否,女,家居,101,2,否,0,0,1
2023-07-14 00:00:00,O00001803,店铺下单,U00526,是,否,男,食品,94,1,否,0,0,1
2023-07-15 00:00:00,O00001804,店铺下单,U00908,否,否,男,数码,44,1,否,0,0,1
2023-07-15 00:00:00,O00001805,直播下单,U00919,否,否,女,数码,121,1,否,0,0,1
2023-07-15 00:00:00,O00001806,店铺下单,U00757,是,是,女,服饰,127,1,否,0,0,1
2023-07-16 00:00:00,O00001807,直播下单,U01003,否,否,女,服饰,176,1,否,0,0,1
2023-07-16 00:00:00,O00001808,店铺下单,U01208,否,是,女,数码,72,4,否,0,0,0
2023-07-16 00:00:00,O00001809,店铺下单,U00357,否,是,女,数码,39,2,否,0,0,1
2023-07-16 00:00:00,O00001810,店铺下单,U01572,是,是,女,数码,192,1,否,0,0,1
2023-07-16 00:00:00,O00001811,店铺下单,U01491,否,否,女,家居,179,1,否,0,0,1
2023-07-16 00:00:00,O00001812,直播下单,U00164,否,否,女,服饰,188,1,否,0,0,1
2023-07-16 00:00:00,O00001813,直播下单,U00864,否,是,男,家居,199,1,否,0,0,0
2023-07-16 00:00:00,O00001814,直播下单,U00074,否,是,男,家居,158,1,是,0,0,1
2023-07-16 00:00:00,O00001815,直播下单,U00174,否,否,男,家居,135,1,否,0,0,1
2023-07-16 00:00:00,O00001816,店铺下单,U00864,是,否,男,服饰,139,1,否,1,0,1
2023-07-17 00:00:00,O00001817,店铺下单,U01841,是,是,男,数码,72,1,否,0,0,1
2023-07-17 00:00:00,O00001818,店铺下单,U00855,是,否,女,食品,45,1,是,0,0,0
2023-07-17 00:00:00,O00001819,店铺下单,U01906,是,否,女,数码,107,1,否,0,0,1
2023-07-17 00:00:00,O00001820,店铺下单,U00910,是,否,男,食品,126,1,是,0,0,1
2023-07-17 00:00:00,O00001821,店铺下单,U01588,否,否,女,食品,171,4,否,0,0,1
2023-07-17 00:00:00,O00001822,店铺下单,U01818,否,是,女,服饰,120,1,否,0,0,1
2023-07-18 00:00:00,O00001823,店铺下单,U00126,否,否,女,服饰,172,1,否,0,0,1
2023-07-18 00:00:00,O00001824,店铺下单,U00448,是,否,男,数码,40,4,是,0,0,1
2023-07-18 00:00:00,O00001825,店铺下单,U01028,否,否,女,数码,150,2,是,0,0,1
2023-07-18 00:00:00,O00001826,直播下单,U00163,是,是,女,家居,94,1,是,0,0,1
2023-07-18 00:00:00,O00001827,直播下单,U01977,是,否,男,数码,198,1,否,0,0,1
2023-07-18 00:00:00,O00001828,直播下单,U00161,否,否,女,数码,181,1,否,0,0,1
2023-07-18 00:00:00,O00001829,直播下单,U00771,否,否,女,数码,167,1,否,0,0,0
2023-07-18 00:00:00,O00001830,店铺下单,U01892,否,否,女,家居,161,1,否,0,0,1
2023-07-18 00:00:00,O00001831,店铺下单,U01928,否,否,女,家居,125,1,是,0,0,1
2023-07-18 00:00:00,O00001832,店铺下单,U01605,是,否,女,家居,104,1,否,0,0,1
2023-07-18 00:00:00,O00001833,直播下单,U01759,是,否,男,食品,85,1,否,0,0,1
2023-07-18 00:00:00,O00001834,店铺下单,U00442,是,否,男,服饰,120,1,是,0,0,0
2023-07-18 00:00:00,O00001835,店铺下单,U01159,否,是,女,家居,95,1,否,0,0,1
2023-07-18 00:00:00,O00001836,店铺下单,U01771,是,是,女,家居,98,2,否,0,0,0
2023-07-19 00:00:00,O00001837,店铺下单,U01777,是,否,女,服饰,136,2,否,0,0,1
2023-07-19 00:00:00,O00001838,店铺下单,U00500,是,否,女,服饰,127,1,否,0,0,1
2023-07-19 00:00:00,O00001839,店铺下单,U01470,是,是,女,数码,191,1,否,0,0,0
2023-07-19 00:00:00,O00001840,店铺下单,U00226,否,否,男,数码,139,1,否,0,0,1
2023-07-19 00:00:00,O00001841,直播下单,U01246,是,否,女,食品,62,1,否,0,0,1
2023-07-19 00:00:00,O00001842,店铺下单,U01243,否,否,男,食品,98,1,否,0,0,1
2023-07-19 00:00:00,O00001843,直播下单,U00227,否,是,女,服饰,189,1,否,0,0,1
2023-07-19 00:00:00,O00001844,直播下单,U00726,否,是,女,数码,159,1,是,0,0,0
2023-07-19 00:00:00,O00001845,店铺下单,U00022,否,否,女,家居,130,1,是,0,0,1
2023-07-19 00:00:00,O00001846,直播下单,U00531,是,否,女,家居,134,1,否,0,0,0
2023-07-19 00:00:00,O00001847,店铺下单,U00377,否,否,男,家居,113,1,否,0,0,1
2023-07-19 00:00:00,O00001848,直播下单,U00599,是,否,女,数码,176,1,是,0,0,1
2023-07-19 00:00:00,O00001849,直播下单,U01282,是,否,女,数码,144,1,是,0,0,1
2023-07-20 00:00:00,O00001850,店铺下单,U01101,否,否,男,服饰,40,1,是,0,0,1
2023-07-20 00:00:00,O00001851,直播下单,U01179,否,否,男,家居,126,1,否,0,0,1
2023-07-20 00:00:00,O00001852,店铺下单,U00201,否,是,女,食品,43,1,是,1,0,0
2023-07-20 00:00:00,O00001853,店铺下单,U00102,否,否,女,食品,138,1,是,0,0,1
2023-07-20 00:00:00,O00001854,直播下单,U00184,是,是,女,家居,186,1,是,0,0,1
2023-07-20 00:00:00,O00001855,店铺下单,U00899,是,是,女,家居,66,1,是,0,0,0
2023-07-20 00:00:00,O00001856,店铺下单,U00164,否,否,女,数码,64,1,是,0,0,1
2023-07-20 00:00:00,O00001857,直播下单,U00517,是,否,男,数码,183,1,是,0,0,0
2023-07-20 00:00:00,O00001858,直播下单,U00136,是,否,女,食品,138,1,是,0,0,1
2023-07-20 00:00:00,O00001859,直播下单,U00647,否,否,女,数码,170,1,是,0,0,1
2023-07-20 00:00:00,O00001860,店铺下单,U01330,否,否,男,家居,78,1,是,0,0,1
2023-07-20 00:00:00,O00001861,直播下单,U00752,否,否,女,服饰,184,1,是,1,0,1
2023-07-20 00:00:00,O00001862,店铺下单,U01561,否,否,男,数码,136,1,否,1,0,1
2023-07-20 00:00:00,O00001863,店铺下单,U01771,否,否,女,数码,100,1,否,0,0,1
2023-07-21 00:00:00,O00001864,直播下单,U01799,是,否,男,家居,184,1,是,0,0,0
2023-07-21 00:00:00,O00001865,直播下单,U01111,否,是,女,数码,86,1,是,0,0,0
2023-07-21 00:00:00,O00001866,店铺下单,U00744,是,否,男,食品,70,1,否,0,0,0
2023-07-21 00:00:00,O00001867,直播下单,U00500,否,是,男,数码,166,1,是,0,0,1
2023-07-21 00:00:00,O00001868,店铺下单,U00173,否,是,女,家居,105,2,否,0,0,1
2023-07-21 00:00:00,O00001869,直播下单,U01435,否,否,女,数码,40,4,是,0,0,0
2023-07-21 00:00:00,O00001870,店铺下单,U01454,否,否,女,数码,56,1,否,0,0,1
2023-07-21 00:00:00,O00001871,直播下单,U01332,否,否,女,数码,53,1,否,0,0,1
2023-07-21 00:00:00,O00001872,直播下单,U00584,是,否,女,数码,68,1,是,0,0,1
2023-07-21 00:00:00,O00001873,店铺下单,U00236,否,否,男,服饰,142,1,否,0,0,0
2023-07-21 00:00:00,O00001874,直播下单,U01489,否,是,男,服饰,155,1,否,0,0,0
2023-07-21 00:00:00,O00001875,直播下单,U01296,否,否,女,服饰,108,2,否,0,0,1
2023-07-21 00:00:00,O00001876,店铺下单,U00319,否,是,男,食品,174,1,是,0,0,1
2023-07-22 00:00:00,O00001877,店铺下单,U00256,是,是,男,家居,174,1,是,0,0,1
2023-07-22 00:00:00,O00001878,店铺下单,U01150,否,否,男,服饰,183,1,否,0,0,1
2023-07-22 00:00:00,O00001879,直播下单,U00802,是,否,男,食品,85,1,是,0,0,1
2023-07-22 00:00:00,O00001880,店铺下单,U01283,否,否,女,服饰,100,1,是,0,0,1
2023-07-22 00:00:00,O00001881,直播下单,U01483,是,否,女,数码,149,3,是,1,0,0
2023-07-22 00:00:00,O00001882,直播下单,U00413,否,是,女,食品,192,1,否,0,0,1
2023-07-22 00:00:00,O00001883,店铺下单,U01176,是,否,女,数码,190,4,是,0,0,1
2023-07-22 00:00:00,O00001884,店铺下单,U01800,是,否,男,食品,175,2,是,0,0,1
2023-07-22 00:00:00,O00001885,直播下单,U00920,否,否,女,数码,87,1,是,0,0,1
2023-07-23 00:00:00,O00001886,店铺下单,U01030,是,否,女,家居,60,1,是,0,0,1
2023-07-23 00:00:00,O00001887,店铺下单,U00172,否,否,男,数码,136,2,否,0,0,1
2023-07-23 00:00:00,O00001888,店铺下单,U01966,否,是,女,数码,127,1,是,0,0,1
2023-07-23 00:00:00,O00001889,直播下单,U01679,否,是,女,食品,182,1,是,0,0,0
2023-07-23 00:00:00,O00001890,店铺下单,U00875,否,是,男,服饰,148,1,否,0,0,1
2023-07-23 00:00:00,O00001891,店铺下单,U00464,是,否,女,数码,82,1,是,0,0,1
2023-07-23 00:00:00,O00001892,店铺下单,U00521,否,否,女,家居,54,3,否,0,0,0
2023-07-23 00:00:00,O00001893,直播下单,U01720,否,否,男,家居,142,1,否,0,0,1
2023-07-23 00:00:00,O00001894,直播下单,U00871,是,否,男,食品,49,1,是,0,1,1
2023-07-23 00:00:00,O00001895,店铺下单,U00850,是,是,男,家居,116,1,是,0,0,0
2023-07-24 00:00:00,O00001896,直播下单,U01190,是,否,女,食品,140,1,否,0,0,0
2023-07-24 00:00:00,O00001897,店铺下单,U01138,是,否,男,服饰,182,1,是,0,0,0
2023-07-24 00:00:00,O00001898,店铺下单,U01609,否,否,女,食品,129,1,是,0,0,1
2023-07-24 00:00:00,O00001899,店铺下单,U00835,否,否,女,服饰,101,1,是,0,0,1
2023-07-24 00:00:00,O00001900,直播下单,U00769,否,是,女,服饰,170,1,否,0,0,1
2023-07-24 00:00:00,O00001901,店铺下单,U00210,是,否,男,家居,50,1,否,0,0,1
2023-07-24 00:00:00,O00001902,直播下单,U01162,否,否,男,数码,109,1,否,0,0,1
2023-07-24 00:00:00,O00001903,直播下单,U00356,否,是,男,数码,196,1,否,0,0,1
2023-07-24 00:00:00,O00001904,店铺下单,U00153,否,否,女,数码,198,1,否,0,0,1
2023-07-24 00:00:00,O00001905,直播下单,U01039,是,是,男,家居,103,2,是,0,0,0
2023-07-24 00:00:00,O00001906,直播下单,U01250,否,否,男,数码,95,1,是,0,0,1
2023-07-24 00:00:00,O00001907,直播下单,U00929,否,否,男,数码,97,3,是,0,0,1
2023-07-25 00:00:00,O00001908,店铺下单,U01046,是,是,女,服饰,50,1,否,0,0,1
2023-07-25 00:00:00,O00001909,店铺下单,U00522,是,是,女,食品,73,1,是,0,0,1
2023-07-25 00:00:00,O00001910,店铺下单,U00149,是,否,男,服饰,81,1,否,0,0,1
2023-07-25 00:00:00,O00001911,直播下单,U00167,否,否,男,服饰,62,1,否,0,0,1
2023-07-25 00:00:00,O00001912,店铺下单,U00334,否,否,女,数码,162,1,是,0,0,1
2023-07-25 00:00:00,O00001913,店铺下单,U01280,否,是,男,服饰,195,1,否,0,0,1
2023-07-25 00:00:00,O00001914,直播下单,U00396,否,否,女,数码,143,1,否,0,0,1
2023-07-26 00:00:00,O00001915,直播下单,U00618,是,是,男,家居,101,1,是,0,0,1
2023-07-26 00:00:00,O00001916,直播下单,U01157,否,是,女,数码,118,1,否,0,0,1
2023-07-26 00:00:00,O00001917,直播下单,U00081,否,否,女,服饰,196,1,否,0,0,1
2023-07-26 00:00:00,O00001918,店铺下单,U00853,是,否,女,食品,184,2,是,0,0,1
2023-07-26 00:00:00,O00001919,店铺下单,U01300,否,否,男,服饰,136,2,否,0,0,1
2023-07-26 00:00:00,O00001920,直播下单,U01120,否,是,男,服饰,170,2,否,0,0,1
2023-07-26 00:00:00,O00001921,店铺下单,U01835,否,否,女,服饰,94,1,否,0,0,1
2023-07-26 00:00:00,O00001922,店铺下单,U00102,否,是,男,数码,85,1,是,0,0,1
2023-07-26 00:00:00,O00001923,直播下单,U01187,是,是,男,数码,199,2,否,0,0,1
2023-07-26 00:00:00,O00001924,店铺下单,U00914,是,否,女,服饰,182,1,是,0,0,1
2023-07-27 00:00:00,O00001925,直播下单,U01448,否,否,男,服饰,164,2,否,0,0,0
2023-07-27 00:00:00,O00001926,直播下单,U01453,否,否,男,数码,102,2,否,0,0,0
2023-07-27 00:00:00,O00001927,直播下单,U00001,否,否,女,服饰,167,2,否,0,0,0
2023-07-27 00:00:00,O00001928,直播下单,U01036,否,是,男,数码,137,1,否,0,0,0
2023-07-27 00:00:00,O00001929,店铺下单,U00470,否,否,男,家居,161,1,否,0,0,1
2023-07-27 00:00:00,O00001930,直播下单,U01253,否,是,男,服饰,103,2,否,0,0,1
2023-07-27 00:00:00,O00001931,店铺下单,U01617,是,否,男,服饰,171,3,是,0,0,0
2023-07-27 00:00:00,O00001932,直播下单,U00863,是,否,男,服饰,76,1,否,0,0,0
2023-07-27 00:00:00,O00001933,店铺下单,U00337,是,是,女,服饰,106,2,是,0,0,1
2023-07-27 00:00:00,O00001934,店铺下单,U00968,否,否,女,家居,151,1,是,0,0,1
2023-07-27 00:00:00,O00001935,直播下单,U01853,是,是,女,服饰,105,1,否,0,0,1
2023-07-27 00:00:00,O00001936,店铺下单,U01945,否,否,男,数码,162,1,是,0,0,1
2023-07-27 00:00:00,O00001937,店铺下单,U00640,否,否,女,数码,120,1,是,0,0,1
2023-07-27 00:00:00,O00001938,店铺下单,U00936,否,是,男,数码,172,1,否,0,0,0
2023-07-27 00:00:00,O00001939,店铺下单,U00876,是,否,男,数码,114,1,否,0,0,1
